@relation InstanceResultListener

@attribute Key_Dataset {housing}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-M 4.0 -num-decimal-places 4','-kuenzel-et-al-split-selection -M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-6118439039768233317}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
housing,6,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.84013,4.318642,41.973074,44.967817,0.919556,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,17746,65942,8696,?,?,?,10
housing,7,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.528349,3.820123,40.648162,42.780922,0.907562,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,24566,65801,8837,?,?,?,19
housing,7,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.346337,3.307991,33.825836,35.221787,0.938196,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,24674,65801,8837,?,?,?,19
housing,7,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,1.943521,2.558364,30.187025,28.974375,0.959796,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,20698,65801,8837,?,?,?,14
housing,7,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,1.957584,2.543686,29.049796,27.886455,0.962796,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,21534,65801,8837,?,?,?,15
housing,7,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.883104,4.78071,42.026042,49.570337,0.874529,0,0,?,?,?,?,?,?,0.06,0,0.046875,0,46.875,0,23890,65801,8837,?,?,?,18
housing,7,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,3.052384,5.797066,59.214964,82.585122,0.739864,0,0,?,?,?,?,?,?,0.072,0,0.078125,0,78.125,0,15190,65801,8837,?,?,?,7
housing,7,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.768079,3.549638,33.806534,31.157437,0.950864,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,22998,65942,8696,?,?,?,17
housing,7,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.081846,2.754611,34.405892,31.435455,0.955752,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,26942,65942,8696,?,?,?,22
housing,7,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.032965,3.255693,28.784667,34.407279,0.941942,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,24430,65942,8696,?,?,?,19
housing,7,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.472583,3.272815,35.800304,36.775416,0.940724,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,14454,65942,8696,?,?,?,6
housing,8,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.455603,3.34487,39.865856,41.922901,0.910077,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,18354,65801,8837,?,?,?,11
housing,8,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.618378,3.647374,38.540974,37.989582,0.926847,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,16014,65801,8837,?,?,?,8
